alpha,mass_up_quark,mass_down_quark,fitness
0.007296,3.800883340249994e-30,8.682939605857947e-30,1.000000
0.007296,3.7330738813263855e-30,7.55667782538996e-30,1.000000
0.007329,4.3176818603812686e-30,8.45322184957224e-30,0.999873
0.007277,3.551908478514418e-30,8.342458574145436e-30,0.999948
0.007324,3.1359029999494494e-30,9.442844013790489e-30,0.999910
0.007288,4.257798292135124e-30,8.181691168894076e-30,0.999989
0.007261,3.957449376683779e-30,9.091085048612338e-30,0.999832
0.007288,3.687043159226513e-30,7.748336287683988e-30,0.999989
0.007310,3.5102091825889764e-30,7.505174347862173e-30,0.999981
0.007306,4.610879458806632e-30,8.471899165492132e-30,0.999991
0.007298,4.052662793404775e-30,7.875162173216952e-30,1.000000
0.007291,3.3847805190746784e-30,8.677976654838136e-30,0.999995
0.007279,4.575743148332826e-30,9.108326509682108e-30,0.999957
0.007311,3.382934596583761e-30,9.339551506648372e-30,0.999978
0.007269,3.8809496323860885e-30,8.258468800503284e-30,0.999902
0.007310,3.486844466408725e-30,8.172887293676521e-30,0.999980
0.007282,4.010822258040782e-30,8.362694025251122e-30,0.999969
0.007296,3.352336336902593e-30,8.884337554679426e-30,1.000000
0.007309,4.416322393461763e-30,7.966050603129655e-30,0.999983
0.007288,3.6677143844741154e-30,9.082921343184231e-30,0.999988
0.007299,4.280196099730512e-30,8.724006278505491e-30,0.999999
0.007290,3.742371272668382e-30,9.042577523399962e-30,0.999994
0.007283,3.776160222160304e-30,8.402474255805013e-30,0.999975
0.007310,3.8432922418619815e-30,9.557331973039048e-30,0.999980
0.007283,4.40875244486193e-30,9.308069484446753e-30,0.999972
0.007267,3.4047354998410846e-30,8.864766731658886e-30,0.999886
0.007285,3.690375972556269e-30,7.421916683333264e-30,0.999981
0.007298,3.7515885790215536e-30,8.735698799265463e-30,1.000000
0.007288,4.5138668732222564e-30,8.163433406808744e-30,0.999988
0.007288,4.151524485337212e-30,9.717605780997133e-30,0.999989
0.007284,3.885292935387949e-30,8.9547020481552e-30,0.999978
0.007306,3.7482328543781096e-30,9.871511473544537e-30,0.999990
0.007296,4.650631790374854e-30,8.90327864791758e-30,1.000000
0.007297,4.4804842507097905e-30,8.644771710861481e-30,1.000000
0.007303,3.257661431721891e-30,8.621737175085781e-30,0.999996
0.007300,4.317156582130003e-30,9.09136236505867e-30,0.999999
0.007280,3.998574678492856e-30,8.854983891661967e-30,0.999961
0.007308,4.040202739646658e-30,8.226786838494737e-30,0.999985
0.007301,3.5221625590375364e-30,9.9601417696467e-30,0.999998
0.007301,3.674414524488311e-30,9.012484635136961e-30,0.999998
0.007323,3.872518445853586e-30,8.321703736227786e-30,0.999917
0.007317,4.032306537915126e-30,7.95035354677981e-30,0.999949
0.007316,3.645099119165697e-30,8.566639348707033e-30,0.999954
0.007308,3.765668264814312e-30,6.959180917456427e-30,0.999985
0.007285,3.7602110073347205e-30,8.352287103080135e-30,0.999980
0.007291,4.1191948459797654e-30,8.32393570187357e-30,0.999995
0.007317,2.775880443626793e-30,7.986063336699813e-30,0.999954
0.007269,4.061589951045261e-30,8.049658330712913e-30,0.999902
0.007289,4.156482119144454e-30,7.282195921623973e-30,0.999992
0.007307,3.713568154494295e-30,7.889343433070348e-30,0.999988
0.007301,4.1546283747739016e-30,8.926686431460746e-30,0.999998
0.007312,4.354612201440926e-30,8.159383458998904e-30,0.999973
0.007290,4.03671594942357e-30,8.275888193246498e-30,0.999994
0.007313,3.9079936599090946e-30,9.17934055844873e-30,0.999969
0.007299,4.341903644745005e-30,7.495115768563317e-30,1.000000
0.007323,3.8068099864322204e-30,7.862515398786769e-30,0.999919
0.007300,4.538687139580295e-30,9.921659420866434e-30,0.999999
0.007286,4.141384451487389e-30,8.258978233185131e-30,0.999985
0.007312,4.118398336329981e-30,7.981050482926298e-30,0.999973
0.007302,3.482927201259074e-30,8.688599203303303e-30,0.999997
0.007297,3.692496570742511e-30,8.961201507255985e-30,1.000000
0.007293,3.398289440318076e-30,9.221485203427249e-30,0.999998
0.007264,3.497846436821304e-30,8.167710237162303e-30,0.999857
0.007320,3.870419556280714e-30,6.818718367120469e-30,0.999938
0.007287,3.64398249273886e-30,9.255636209407237e-30,0.999986
0.007298,3.553024801253373e-30,9.714083596893263e-30,1.000000
0.007298,3.41121410292535e-30,8.033171923305991e-30,1.000000
0.007284,3.610754306035892e-30,7.616345193665486e-30,0.999977
0.007289,4.596210951385327e-30,7.226043421598858e-30,0.999992
0.007316,3.638155007291486e-30,9.213217565869502e-30,0.999958
0.007298,3.820080242584512e-30,7.962297211684105e-30,1.000000
0.007280,3.488761923827722e-30,9.588332206411606e-30,0.999961
0.007308,3.7427682963636614e-30,7.757480908986966e-30,0.999986
0.007298,4.818795622973061e-30,8.078904377259677e-30,1.000000
0.007291,3.814843718402861e-30,8.211574439678982e-30,0.999995
0.007304,5.0341982156273125e-30,8.589835683585291e-30,0.999994
0.007279,3.978523658517713e-30,8.396370229713398e-30,0.999958
0.007301,3.9209905050533345e-30,7.879302071189476e-30,0.999998
0.007282,3.153886379474158e-30,7.927560660681591e-30,0.999969
0.007301,4.0253350170570484e-30,8.39658081483395e-30,0.999999
0.007285,4.06393711242883e-30,8.660231824660881e-30,0.999981
0.007303,3.683129531322364e-30,8.178191824248309e-30,0.999997
0.007316,4.150104082690536e-30,9.118305371412464e-30,0.999959
0.007291,4.092029874295166e-30,7.968688683866029e-30,0.999995
0.007299,3.735621453593828e-30,9.431337632169223e-30,0.999999
0.007304,3.6051596511500394e-30,7.84546759748857e-30,0.999995
0.007298,3.89946219864365e-30,7.93886432422577e-30,1.000000
0.007281,3.586741159349024e-30,7.971901175432967e-30,0.999967
0.007288,3.7818023542776156e-30,7.162767014170879e-30,0.999990
0.007294,3.7436466646235835e-30,8.917568989641743e-30,0.999998
0.007296,3.9506783445799775e-30,8.20897229981365e-30,1.000000
0.007305,3.459835517836607e-30,8.694044744828137e-30,0.999993
0.007270,3.735526479582517e-30,7.582352482950768e-30,0.999904
0.007297,3.969692467908894e-30,8.034541964824153e-30,1.000000
0.007323,4.2114324440850066e-30,8.45605934026441e-30,0.999915
0.007314,4.307264803548644e-30,9.288993599725512e-30,0.999966
0.007296,3.403616048702404e-30,8.817490105803366e-30,1.000000
0.007309,4.173226488200207e-30,7.980375525804319e-30,0.999983
0.007303,4.11576128941957e-30,8.816692576088935e-30,0.999996
0.007303,3.612432080237878e-30,8.423649853668445e-30,0.999996
0.007305,3.541807650944306e-30,8.874177266796871e-30,0.999992
0.007275,3.600558660916998e-30,9.350364286834297e-30,0.999935
0.007295,4.115365140331835e-30,9.39221836967007e-30,0.999999
0.007302,3.90560041695253e-30,8.235673913400963e-30,0.999997
0.007297,3.8803473328125084e-30,8.987094274039106e-30,1.000000
0.007302,4.708245338391692e-30,8.902824960051382e-30,0.999997
0.007275,4.040080337991852e-30,8.959616695373183e-30,0.999938
0.007293,3.943852905647603e-30,7.912932406322126e-30,0.999998
0.007313,4.081767851742844e-30,8.406514924415889e-30,0.999969
0.007289,4.182445609291016e-30,8.077056295946902e-30,0.999991
0.007293,3.712498526125625e-30,8.666861349366868e-30,0.999997
0.007301,3.742324335806397e-30,9.111429125627903e-30,0.999998
0.007297,3.4724885724816295e-30,7.06297568462433e-30,1.000000
0.007306,3.0619345337701766e-30,7.913977696389968e-30,0.999990
0.007292,4.0112227874474e-30,8.772352222871994e-30,0.999997
0.007316,3.6158326110406015e-30,9.102777499460353e-30,0.999958
0.007314,4.115422448830651e-30,9.976226138867036e-30,0.999965
0.007279,4.553824764007836e-30,8.59797618431732e-30,0.999956
0.007285,4.121023279743588e-30,8.285201826206273e-30,0.999982
0.007300,4.43233919655459e-30,9.081039705382595e-30,0.999999
0.007310,3.953816616393376e-30,9.95313385096578e-30,0.999981
0.007309,3.2036284772563996e-30,7.328420827645565e-30,0.999982
0.007278,4.856867792354555e-30,9.805140768248564e-30,0.999952
0.007289,3.8819700894900224e-30,8.223743367987861e-30,0.999992
0.007318,3.993849992487265e-30,7.796177769748455e-30,0.999947
0.007310,3.687750116612186e-30,8.753316403098147e-30,0.999979
0.007283,4.304341194548347e-30,8.105404020416085e-30,0.999973
0.007285,4.7935835658489174e-30,9.788340854630893e-30,0.999981
0.007308,4.54982867878348e-30,7.972214355164662e-30,0.999986
0.007298,3.7499434961505205e-30,7.682103604551415e-30,1.000000
0.007293,4.5507684977719235e-30,8.44571135931147e-30,0.999998
0.007309,4.8865154899807875e-30,8.252816134328668e-30,0.999983
0.007327,4.3094183554962046e-30,9.023081154734196e-30,0.999889
0.007303,3.588548453468929e-30,8.256108935251012e-30,0.999996
0.007283,3.90359878162654e-30,7.848213485237211e-30,0.999974
0.007277,4.672219037192196e-30,9.683227317956005e-30,0.999947
0.007307,4.4176302170762265e-30,7.819064648227764e-30,0.999989
0.007313,3.315183199618946e-30,8.954466731708999e-30,0.999970
0.007315,4.469045366886045e-30,8.429842167449477e-30,0.999960
0.007294,3.4225365665617335e-30,9.074152022732478e-30,0.999998
0.007291,3.758419468639491e-30,9.161873787559358e-30,0.999995
0.007277,4.4145510666220156e-30,8.447118426104672e-30,0.999947
0.007312,3.95450849934979e-30,7.514625084194736e-30,0.999972
0.007308,4.264172032908015e-30,9.895380948780246e-30,0.999985
0.007296,3.506184742245376e-30,9.027683716506345e-30,1.000000
0.007317,4.2513644235311675e-30,7.005015246207434e-30,0.999954
0.007304,3.9027448282993186e-30,7.4290690841079e-30,0.999995
0.007298,3.783535252911011e-30,7.645552808001468e-30,1.000000
0.007296,3.657647938816288e-30,7.817992279414992e-30,1.000000
0.007290,4.4417472994379175e-30,8.275672643161446e-30,0.999993
0.007309,3.8557673467815564e-30,8.421151487039842e-30,0.999982
0.007288,4.067693220448451e-30,7.833277559410236e-30,0.999988
0.007282,4.327806608066421e-30,8.020821233858212e-30,0.999969
0.007291,4.1242171953540515e-30,8.718472009057352e-30,0.999995
0.007281,3.4347114081085945e-30,8.743859260208006e-30,0.999968
0.007284,4.253865016881806e-30,7.525380876246988e-30,0.999978
0.007275,3.9373842766728486e-30,1.1025905703821413e-29,0.999937
0.007290,3.846447855845908e-30,8.360010560664832e-30,0.999993
0.007265,3.944166524091549e-30,6.67875389509065e-30,0.999871
0.007256,3.615384282070367e-30,8.257478487844516e-30,0.999783
0.007292,4.3848879591877974e-30,7.761367687197183e-30,0.999997
0.007306,3.8407469122182016e-30,8.064963415143494e-30,0.999991
0.007300,4.026365352553971e-30,8.134796418115162e-30,0.999999
0.007315,3.568984432272347e-30,7.708282106409198e-30,0.999960
0.007287,3.389491743930413e-30,9.070753840746165e-30,0.999986
0.007274,3.967363910067454e-30,8.223930882464018e-30,0.999935
0.007312,4.130899144276908e-30,6.95135382673144e-30,0.999974
0.007270,4.009712943256594e-30,9.412098672471749e-30,0.999907
0.007306,3.885796237546034e-30,7.645621959254209e-30,0.999991
0.007297,3.63311195306945e-30,7.373960163682074e-30,1.000000
0.007298,3.1569074399505226e-30,9.00346414385654e-30,1.000000
0.007290,4.1511962407416154e-30,8.090253766621707e-30,0.999993
0.007308,3.15630617049797e-30,8.429644246380764e-30,0.999985
0.007281,3.925541689219077e-30,8.21780798207476e-30,0.999968
0.007295,2.9749861307396846e-30,9.159607114661446e-30,0.999999
0.007276,4.110147447714476e-30,7.815498715574196e-30,0.999942
0.007286,4.50156403413848e-30,9.240841445047095e-30,0.999985
0.007278,4.1654285866722645e-30,9.253406989477056e-30,0.999951
0.007277,3.767675081553945e-30,8.13381752647794e-30,0.999948
0.007296,4.253219645441775e-30,9.138955705693565e-30,1.000000
0.007307,3.581362149139766e-30,1.0616545199044948e-29,0.999989
0.007287,4.111633724058021e-30,8.976067100626309e-30,0.999985
0.007294,3.702415255986905e-30,6.858907141696593e-30,0.999998
0.007331,4.1211334632515945e-30,6.2434166985676865e-30,0.999856
0.007286,3.784555347352395e-30,8.561911031736032e-30,0.999983
0.007297,4.374995834649131e-30,9.012244552565617e-30,1.000000
0.007306,4.074763465866425e-30,9.51993501211231e-30,0.999990
0.007292,4.3909933259211975e-30,8.91826193170563e-30,0.999997
0.007302,4.478537711449822e-30,8.687185012182679e-30,0.999997
0.007265,3.879915814900406e-30,7.319263548024667e-30,0.999866
0.007299,4.405659876396543e-30,7.746866341915447e-30,1.000000
0.007309,4.08742691074351e-30,8.418074290251008e-30,0.999984
0.007289,4.257441535371733e-30,7.3992289442897e-30,0.999991
0.007293,3.4383833592005054e-30,8.543155983562002e-30,0.999998
0.007281,4.582366503985557e-30,9.239612666466651e-30,0.999967
0.007319,4.015016087636586e-30,1.0083965354619483e-29,0.999942
0.007292,3.7653587833781796e-30,8.219885091074857e-30,0.999997
0.007300,3.0860366863145783e-30,8.73240870774523e-30,0.999999
0.007318,4.3984396623655406e-30,9.617332551345837e-30,0.999949
0.007294,4.492495834411727e-30,8.548049771849381e-30,0.999998
0.007285,3.748146030245294e-30,8.124635941364697e-30,0.999982
0.007313,3.7979895464575694e-30,8.335196344516754e-30,0.999971
0.007307,4.2631116382395966e-30,8.796194701778767e-30,0.999988
0.007301,4.1064576612050494e-30,8.610246089680596e-30,0.999998
0.007277,3.859254185747796e-30,7.934328060457791e-30,0.999950
0.007294,3.923886233432283e-30,7.89511550407529e-30,0.999999
0.007318,3.423814345887717e-30,8.82458751566681e-30,0.999949
0.007287,4.7037079494652445e-30,8.645376866329078e-30,0.999987
0.007302,3.740359201251423e-30,8.145186062829774e-30,0.999997
0.007292,3.369273421656471e-30,7.068104458730132e-30,0.999996
0.007290,3.8227336974567995e-30,8.292934496217393e-30,0.999993
0.007283,3.3773002040020924e-30,8.245535770339949e-30,0.999974
0.007301,3.6796579932059425e-30,7.511363993160719e-30,0.999999
0.007313,3.6395544230750086e-30,9.055702210916351e-30,0.999969
0.007290,4.3356180137602196e-30,8.199588388003113e-30,0.999993
0.007292,3.2501288394957464e-30,7.865189083958006e-30,0.999996
0.007266,3.823400726168397e-30,6.214478159533376e-30,0.999876
0.007306,4.1138810807858886e-30,9.422076896706379e-30,0.999990
0.007310,4.064749128997708e-30,9.605843942177027e-30,0.999980
0.007295,4.350307723838722e-30,9.878977889737521e-30,0.999999
0.007311,3.375508954318524e-30,9.060906050077728e-30,0.999978
0.007301,3.939199883686732e-30,9.518922589896506e-30,0.999998
0.007257,4.0337816078881584e-30,9.258916506221673e-30,0.999796
0.007295,3.977589241301676e-30,9.38895066826976e-30,0.999999
0.007311,4.145500230563926e-30,6.610654819157616e-30,0.999978
0.007313,3.691738735964842e-30,8.37976549541345e-30,0.999971
0.007334,4.1030188772719524e-30,8.783041313871439e-30,0.999829
0.007304,4.513921275709829e-30,7.748806845488302e-30,0.999994
0.007307,3.520145370153069e-30,9.139391245878565e-30,0.999988
0.007290,4.220573802465947e-30,8.759751338001097e-30,0.999993
0.007283,3.856569293577768e-30,8.339076669212076e-30,0.999975
0.007299,3.8346301472469314e-30,8.659490129323018e-30,0.999999
0.007312,3.6311736091093445e-30,8.003739740039492e-30,0.999974
0.007274,4.181142247151709e-30,8.022067106302076e-30,0.999933
0.007298,4.1580407960871476e-30,8.261507516969843e-30,1.000000
0.007309,4.0644727610548235e-30,8.618379752158617e-30,0.999984
0.007320,4.159981663080003e-30,9.187307654540565e-30,0.999936
0.007308,4.9849843113958485e-30,9.044746289229148e-30,0.999985
0.007284,3.346903744992467e-30,9.333488850765156e-30,0.999977
0.007287,4.253704060531892e-30,8.695791926830954e-30,0.999987
0.007291,3.340730205206437e-30,9.778266415423226e-30,0.999995
0.007301,4.452530629945232e-30,7.603243486108423e-30,0.999998
0.007306,3.2913973929873635e-30,7.090010824176795e-30,0.999990
0.007323,4.3063219126924855e-30,9.959874299471763e-30,0.999918
0.007315,4.1083925607027604e-30,9.569981438877877e-30,0.999959
0.007326,3.310803778767772e-30,7.703175828499173e-30,0.999900
0.007297,3.5788160719429774e-30,7.497673428400255e-30,1.000000
0.007280,3.366616844293783e-30,8.346623496062247e-30,0.999960
0.007287,3.628511425512656e-30,8.767137177988829e-30,0.999988
0.007288,3.722855709954222e-30,7.954987664870156e-30,0.999990
0.007279,4.983237662561932e-30,7.159401318291439e-30,0.999958
0.007297,3.425142788355958e-30,7.42449610608035e-30,1.000000
0.007293,3.525387674938639e-30,9.536498301834462e-30,0.999998
0.007299,3.975706403548633e-30,9.219836356927517e-30,1.000000
0.007315,3.670608099552969e-30,8.846382065611251e-30,0.999960
0.007310,3.8321115176655294e-30,8.277262668940375e-30,0.999979
0.007276,4.3751988282196635e-30,9.162166690465863e-30,0.999942
0.007273,3.43301608902107e-30,9.03848586104082e-30,0.999926
0.007281,3.771174332051563e-30,8.498863568727112e-30,0.999967
0.007284,4.178698266777688e-30,8.784277226433653e-30,0.999976
0.007293,3.3155357813917255e-30,8.732083821191195e-30,0.999997
0.007328,4.582034515052551e-30,8.073879758138498e-30,0.999885
0.007297,4.2820057770028776e-30,8.237926176028087e-30,1.000000
0.007280,4.269762189373779e-30,7.647100813869842e-30,0.999964
0.007316,4.197791477376532e-30,6.949991358048337e-30,0.999955
0.007315,3.4411366652253585e-30,8.833020442893768e-30,0.999962
0.007314,3.4337474133347816e-30,9.565636681796379e-30,0.999965
0.007291,4.266435224098038e-30,9.231788692865313e-30,0.999995
0.007325,3.9564334417083476e-30,8.630936306604081e-30,0.999907
0.007285,3.689545389985833e-30,7.316174887599923e-30,0.999981
0.007298,3.8265860867361156e-30,8.423002970035746e-30,1.000000
0.007299,4.227117990489523e-30,6.779804724953381e-30,1.000000
0.007281,3.6558378269516614e-30,9.114094413118515e-30,0.999965
0.007301,4.037308618029682e-30,7.174207073848842e-30,0.999999
0.007287,3.354459977419063e-30,7.907533525470458e-30,0.999986
0.007287,4.310622669132245e-30,8.233959665403571e-30,0.999987
0.007302,4.300424433700974e-30,7.690591012387661e-30,0.999997
0.007312,3.473482159954934e-30,8.770646693082705e-30,0.999974
0.007307,3.3550745075343425e-30,7.659728901595479e-30,0.999988
0.007298,4.1274823989552074e-30,8.30067240738013e-30,1.000000
0.007323,3.9454395324429034e-30,8.122120438425479e-30,0.999918
0.007298,4.037590932989187e-30,8.365280883734808e-30,1.000000
0.007278,4.307665131088772e-30,9.357699853699192e-30,0.999955
0.007295,3.6591803061519174e-30,7.808197728867928e-30,1.000000
0.007288,3.9382841790749796e-30,8.471146835878495e-30,0.999989
0.007299,4.5916630910220824e-30,9.67150267408669e-30,1.000000
0.007280,3.667076957626491e-30,8.355114125462649e-30,0.999962
0.007297,4.014043651546597e-30,1.0312736668365055e-29,1.000000
0.007284,3.761640075727262e-30,8.947063548739229e-30,0.999979
0.007288,3.939479772580371e-30,6.405362587070447e-30,0.999989
0.007311,4.1999394311079364e-30,9.177414691650522e-30,0.999978
0.007303,3.068662916716604e-30,7.104844781757578e-30,0.999996
0.007320,3.6655582554473326e-30,8.794986683937796e-30,0.999937
0.007309,3.339051450835381e-30,9.451124087514173e-30,0.999982
